"job_count",title,"company_name",location,"source_url",schedule
1,"Motion Graphic Designer","CÔNG TY CỔ PHẦN ID COMMUNICATION GROUP","- Hồ Chí Minh: 194 Nguyễn Công Trứ, Phường Bến Thành (Quận 1 cũ)","https://www.topcv.vn/viec-lam/motion-graphic-designer/2083774.html","Thứ 2 - Thứ 6 (từ 09:00 đến 06:30)"
1,"Flutter Developer (Lead/Senior)","CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ & ĐỔI MỚI VIỆT","- Hà Nội: Tòa nhà Tasco, Lô HH2-2, đường Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/flutter-developer-lead-senior/2119226.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Senior Backend Java","Công ty Cổ Phần Peasoft Việt Nam","- Hà Nội: Tầng 29, tòa nhà Handico Tower, KĐTM Mễ Trì Hạ, đường Phạm Hùng TP Hà Nội, Việt Nam, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/senior-backend-java/1831117.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Kỹ Sư Quản Trị Hệ Thống (System Engineer)","Công ty cổ phần Hạ tầng Viễn thông CMC Telecom","- Hà Nội: Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/ky-su-quan-tri-he-thong-system-engineer/2019893.html","Thứ 2 - Thứ 6 (từ 08:15 đến 18:00)"
1,"Chuyên Viên Cao Cấp Quản Lý Dự Án",SHBFinance,"- Hồ Chí Minh: 277B CMT8, Phường Hòa Hưng (Quận 10 cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-quan-ly-du-an/2149564.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)"
1,"Game Designer Intern","CÔNG TY TNHH NGÔI SAO DŨNG CẢM","- Hà Nội: 37 Lê Văn Lương, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/game-designer-intern/2116036.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)"
1,"Nhân Viên Triển Khai","VDI - Công ty Cổ phần Đầu tư Kỹ thuật số Việt","- Hà Nội: 243A Đê La Thành, Phường Láng (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/nhan-vien-trien-khai/2121605.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)"
1,"Trưởng Nhóm IT Support- Vận Hành","Công ty Cổ phần Tập đoàn Giáo dục và Đầu tư EI","- Hà Nội: 233 Hoàng Cầu, Phường Đống Đa (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/truong-nhom-it-support-van-hanh/1940217.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)"
1,"Infrastructure Engineer","TỔNG CÔNG TY BƯU ĐIỆN VIỆT NAM","- Hà Nội: Số 5, Phạm Hùng, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/infrastructure-engineer/1697511.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Process Quality Assurance (PQA)","CÔNG TY CỔ PHẦN KAOPIZ HOLDINGS","- Hà Nội: Tòa nhà Bắc Hà C14, phố Tố Hữu,, Phường Đại Mỗ (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/process-quality-assurance-pqa/2054786.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Trưởng Phòng Vận Hành Ứng Dụng","CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN LOTTE VIỆT NAM","- Hà Nội: Phường Giảng Võ (quận Ba Đình cũ)","https://www.topcv.vn/viec-lam/truong-phong-van-hanh-ung-dung/2029415.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Kiến Trúc Sư Trưởng Về Dữ Liệu Và AI","CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ","- Hà Nội: 67B Hàm Long, Phường Cửa Nam (quận Hoàn Kiếm cũ)","https://www.topcv.vn/viec-lam/kien-truc-su-truong-ve-du-lieu-va-ai/2112791.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)"
1,"Nhân Viên Sale Phần Mềm Công Nghệ","CÔNG TY TNHH CÔNG NGHỆ GENORA","- Hà Nội: Duy Tân, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/nhan-vien-sale-phan-mem-cong-nghe/2134434.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)"
